1 3.14159 157.462
2 3.14159 136.891
3 3.14159 131.986
4 3.14159 112.848
5 3.14159 111.526
6 3.14159 106.964
7 3.14159 113.838
8 3.14159 112.69
9 3.14159 106.176
10 3.14159 104.62
11 3.14159 104.14
12 3.14159 106.568
13 3.14159 105.422
14 3.14159 97.3497
15 3.14159 97.3278
16 3.14159 91.9018
17 3.14159 87.5161
18 3.14159 85.9811
19 3.14159 85.1856
20 3.14159 85.5769
